country,lat,lon,website,place_type
PT,38.7564459,-9.2013605,revelar.lisboa.pt,Facility
PT,40.5526411,-7.7254116,valentim.org,Facility
PT,38.7453806,-9.1921715,revelar.lisboa.pt,Facility
PT,38.7030807,-8.9644832,medicodosdentes.pt,Facility
PT,40.5682503,-7.6528432,valentim.org,Facility
PT,40.651464,-8.6085765,www.mobie.pt,Facility
PT,40.6879689,-7.9200024,www.formartinauto.pt,Commerce
PT,37.2315732,-8.4609873,valentim.org,Facility
PT,38.75946,-9.1546858,revelar.lisboa.pt,Facility
PT,41.1445802,-7.7550981,www.mobie.pt,Facility
PT,41.7395284,-7.4687713,shop.fortestore.com,Commerce
PT,38.7183294,-9.1392741,revelar.lisboa.pt,Facility
PT,38.7053698,-9.1598041,revelar.lisboa.pt,Facility
PT,41.2680973,-7.6970474,mwc.wine,Facility
PT,40.2101888,-8.4016271,supricom.pt,Commerce
PT,38.0187808,-7.8722989,positivnumber.pt,Facility
PT,38.7481786,-9.1496701,revelar.lisboa.pt,Facility
PT,38.739696,-7.3986323,mti-minas-portugal.blogspot.pt,Commerce
PT,40.2142204,-8.4171919,infanteexpress.com,Facility
PT,41.5323052,-8.6195429,residencialarantes.webnode.pt,Facility
PT,38.7679726,-9.1585009,revelar.lisboa.pt,Facility
PT,38.7325404,-9.171882,revelar.lisboa.pt,Facility
PT,38.7535937,-9.1571629,www.gira-bicicletasdelisboa.pt,Facility
PT,38.737761,-9.1495601,revelar.lisboa.pt,Facility
PT,41.4947031,-7.1874526,valentim.org,Facility
PT,38.7500714,-9.1754966,revelar.lisboa.pt,Facility
PT,38.7100413,-9.1306745,www.icr.ro,Facility
PT,40.5256916,-8.0856551,www.ctt.pt,Facility
PT,40.8810347,-7.9840565,valentim.org,Facility
PT,38.7458175,-9.2042674,revelar.lisboa.pt,Facility
PT,38.7131475,-9.1392737,revelar.lisboa.pt,Facility
PT,41.2532384,-8.7050649,hortolavra.com,Commerce
PT,38.6876108,-9.1467757,on.carrismetropolitana.pt,Facility
PT,38.7713875,-9.1730422,revelar.lisboa.pt,Facility
PT,40.2078053,-8.4291514,colorvita.pt,Commerce
PT,38.7591091,-9.1357741,revelar.lisboa.pt,Facility
PT,40.8585156,-7.7158273,www.mobie.pt,Facility
PT,40.0821799,-8.3658287,valentim.org,Facility
PT,40.2149696,-8.4355082,imtt.pt,Facility
PT,38.7597497,-9.1936166,revelar.lisboa.pt,Facility
PT,38.7246817,-9.1600308,revelar.lisboa.pt,Facility
PT,41.1974451,-7.0573899,valentim.org,Facility
PT,41.7149138,-8.5976547,valentim.org,Facility
PT,39.3101202,-8.8374196,valentim.org,Facility
PT,38.7767377,-9.1528482,revelar.lisboa.pt,Facility
PT,38.7245707,-9.1673181,revelar.lisboa.pt,Facility
PT,40.8693918,-8.5050276,www.tasquinhaalentejana.com,Facility
PT,40.2326762,-8.4390912,www.mobie.pt,Facility
PT,39.7401379,-8.8274105,www.superninho.pt,Facility
PT,38.7368595,-9.1681915,revelar.lisboa.pt,Facility
PT,38.6999131,-9.2216154,revelar.lisboa.pt,Facility
PT,38.7045847,-9.1653681,revelar.lisboa.pt,Facility
PT,41.148611,-8.60756,www.bthegest.com,Facility
PT,38.5357416,-28.5288068,www.pico447.com,Facility
PT,38.7157727,-9.1379371,revelar.lisboa.pt,Facility
PT,39.6027989,-8.3965286,www.burgerking.pt,Facility
PT,40.2119839,-7.4097595,valentim.org,Facility
